Bolesławiecki,9.0,17.757142857142856,8.757142857142856,55.42857142857143,-0.6
Dzierżoniowski,16.0,13.174999999999999,2.825000000000001,55.26086956521739,-4.4
Głogowski,13.7,14.7,1.0,50.0,0.9
Górowski,23.3,11.285714285714286,12.014285714285714,53.733333333333334,-0.7
Jaworski,18.5,18.014285714285712,0.48571428571428754,53.588235294117645,-2.8
Jeleniogórski,16.6,20.3,3.6999999999999993,56.526315789473685,-4.4
Kamiennogórski,15.5,19.933333333333334,4.433333333333334,54.76470588235294,-5.0
Kłodzki,23.3,20.35,2.9499999999999993,52.6551724137931,-4.4
Legnicki,18.2,14.057142857142859,4.142857142857141,58.94117647058823,-2.5
Lubański,17.9,14.766666666666666,3.133333333333333,55.94117647058823,-3.7
Lubiński,8.9,16.04,7.139999999999999,48.69565217391305,0.3
Lwówecki,22.6,17.025,5.575000000000003,52.64705882352941,-3.7
Milicki,14.6,9.559999999999999,5.040000000000001,56.6,0.9
Oławski,9.0,12.874999999999998,3.8749999999999982,54.36842105263158,1.0
Oleśnicki,12.3,9.4,2.9000000000000004,55.608695652173914,0.3
Polkowicki,7.5,14.12,6.619999999999999,52.73684210526316,2.2
Strzeliński,0.0,12.64,12.64,51.76470588235294,-2.3
Średzki,12.4,13.9,1.5,52.88235294117647,2.5
Świdnicki,14.1,15.2,1.0999999999999996,56.10344827586207,-0.1
Trzebnicki,10.7,13.371428571428572,2.6714285714285726,52.05263157894737,0.2
Wałbrzyski,24.7,17.479999999999997,7.220000000000002,48.172413793103445,-5.0
Wołowski,17.5,14.7,2.8000000000000007,55.94117647058823,-0.8
Wrocławski,4.4,12.416666666666666,8.016666666666666,53.21739130434783,3.4
Ząbkowicki,0.0,18.3,18.3,55.1578947368421,-4.0
Zgorzelecki,12.7,15.200000000000001,2.5000000000000018,52.76190476190476,-2.5
Złotoryjski,24.6,16.98,7.620000000000001,55.1764705882353,-2.3
Aleksandrowski,21.7,21.56,0.14000000000000057,52.05882352941177,-1.5
Brodnicki,13.2,20.142857142857142,6.942857142857143,56.68421052631579,2.1
Bydgoski,11.9,18.6625,6.762500000000001,58.69565217391305,1.6
Chełmiński,20.0,17.08,2.9200000000000017,48.529411764705884,0.1
Golubsko-Dobrzyński,20.7,18.34,2.3599999999999994,52.294117647058826,-100.0
Grudziądzki,20.8,15.5,5.300000000000001,58.529411764705884,1.5
Inowrocławski,19.7,18.540000000000003,1.1599999999999966,57.310344827586206,-1.3
Lipnowski,23.2,20.52857142857143,2.671428571428571,51.89473684210526,0.0
Mogileński,0.0,16.619999999999997,16.619999999999997,50.64705882352941,-1.4
Nakielski,20.1,16.0,4.100000000000001,54.476190476190474,2.4
Radziejowski,22.3,19.4,2.900000000000002,54.8235294117647,-0.8
Rypiński,17.6,20.04,2.4399999999999977,52.294117647058826,0.1
Sępoleński,19.4,16.04285714285714,3.3571428571428577,55.88235294117647,1.5
Świecki,15.0,16.483333333333334,1.4833333333333343,53.61904761904762,1.2
Toruński,17.9,19.571428571428573,1.6714285714285744,51.76190476190476,2.7
Tucholski,18.3,15.62,2.6800000000000015,53.05882352941177,1.3
Wąbrzeski,19.8,18.52,1.2800000000000011,60.2,-0.8
Włocławski,24.7,19.428571428571427,5.271428571428572,53.19047619047619,-2.2
Żniński,18.9,16.080000000000002,2.8199999999999967,56.1578947368421,0.3
Bialski,13.9,12.700000000000001,1.1999999999999993,52.0,-2.0
Biłgorajski,7.4,15.244444444444444,7.844444444444443,54.0,-1.4
Chełmski,16.8,15.133333333333333,1.6666666666666679,54.285714285714285,-2.6
Hrubieszowski,17.6,14.4,3.200000000000001,53.05263157894737,-4.4
Janowski,12.8,13.3,0.5,52.64705882352941,-2.9
Krasnostawski,15.5,12.660000000000002,2.839999999999998,54.421052631578945,-5.4
Kraśnicki,13.5,13.016666666666667,0.4833333333333325,50.73913043478261,-2.0
Łęczyński,8.2,15.35,7.15,48.8235294117647,2.8
Lubartowski,15.5,11.257142857142856,4.242857142857144,55.80952380952381,-2.1
Lubelski,11.2,12.077777777777776,0.8777777777777764,55.2962962962963,-0.4
Łukowski,9.9,13.583333333333334,3.6833333333333336,53.17391304347826,1.0
Opolski,12.1,13.540000000000001,1.4400000000000013,52.26315789473684,-0.4
Parczewski,12.9,14.539999999999997,1.639999999999997,57.46666666666667,-2.7
Puławski,9.6,14.549999999999997,4.9499999999999975,55.43478260869565,-2.9
Radzyński,13.5,13.049999999999999,0.45000000000000107,54.36842105263158,-1.7
Rycki,13.5,13.1,0.40000000000000036,55.1578947368421,-1.3
Świdnicki,14.1,12.925,1.174999999999999,55.421052631578945,-0.1
Tomaszowski,12.6,13.399999999999999,0.7999999999999989,54.476190476190474,-3.6
Włodawski,21.6,12.950000000000001,8.65,51.529411764705884,-2.9
Zamojski,13.8,13.98,0.17999999999999972,53.78260869565217,-3.9
Gorzowski,8.8,17.15,8.349999999999998,55.526315789473685,1.8
Krośnieński,15.8,11.78,4.020000000000001,50.1764705882353,0.9
Międzyrzecki,19.6,11.033333333333333,8.566666666666668,53.705882352941174,-0.4
Nowosolski,20.8,13.180000000000001,7.619999999999999,53.61904761904762,-1.1
Słubicki,8.6,14.4,5.800000000000001,54.705882352941174,-0.6
Strzelecko-Drezdenecki,20.8,15.216666666666667,5.583333333333334,55.11764705882353,-100.0
Sulęciński,13.0,12.7,0.3000000000000007,53.86666666666667,1.0
Świebodziński,10.7,13.4,2.700000000000001,55.470588235294116,0.7
Wschowski,13.0,13.760000000000002,0.7600000000000016,54.666666666666664,1.0
Zielonogórski,13.5,13.028571428571428,0.47142857142857153,57.904761904761905,0.5
Żagański,20.8,12.766666666666666,8.033333333333335,53.80952380952381,-2.9
Żarski,13.1,15.7,2.5999999999999996,56.23809523809524,-1.1
Bełchatowski,10.9,12.750000000000002,1.8500000000000014,51.82608695652174,1.2
Brzeziński,12.6,10.825,1.7750000000000004,51.0,-3.7
Kutnowski,15.6,16.5,0.9000000000000004,52.69565217391305,-4.8
Łaski,15.8,12.4,3.4000000000000004,54.1764705882353,-2.7
Łęczycki,14.1,13.280000000000001,0.8199999999999985,54.1764705882353,-3.7
"Łódzki Wschodni",0.0,12.940000000000001,12.940000000000001,53.89473684210526,-100.0
Łowicki,9.1,13.571428571428571,4.4714285714285715,52.42857142857143,-2.4
Opoczyński,13.5,17.025,3.5249999999999986,49.285714285714285,-1.6
Pabianicki,14.0,13.040000000000001,0.9599999999999991,51.47826086956522,-3.6
Pajęczański,11.2,13.26,2.0600000000000005,56.64705882352941,-2.5
Piotrkowski,10.7,12.979999999999999,2.2799999999999994,53.19047619047619,-1.6
Poddębicki,13.0,13.4125,0.41249999999999964,54.0,-3.9
Radomszczański,13.9,13.91666666666667,1.6666666666669272e-2,53.91304347826087,-3.6
Rawski,7.6,10.375,2.7750000000000004,53.470588235294116,-0.1
Sieradzki,12.1,10.787499999999998,1.3125000000000018,53.72,-2.3
Skierniewicki,6.8,11.316666666666665,4.516666666666665,56.333333333333336,-2.6
Tomaszowski,12.6,9.616666666666665,2.9833333333333343,54.6,-3.6
Wieluński,10.9,11.342857142857142,0.4428571428571413,54.89473684210526,-1.5
Wieruszowski,8.5,9.333333333333334,0.8333333333333339,58.1764705882353,-0.7
Zduńskowolski,14.1,13.633333333333333,0.4666666666666668,48.1578947368421,-0.6
Zgierski,14.8,12.559999999999999,2.240000000000002,52.03448275862069,-3.3
Bocheński,9.6,12.440000000000001,2.8400000000000016,52.17391304347826,2.4
Brzeski,18.2,12.540000000000001,5.659999999999998,50.42857142857143,-1.4
Chrzanowski,13.6,10.9,2.6999999999999993,56.84,-1.6
Dąbrowski,16.8,10.76,6.040000000000001,51.76470588235294,0.6
Gorlicki,12.2,13.966666666666667,1.7666666666666675,55.43478260869565,1.5
Krakowski,8.0,11.283333333333331,3.2833333333333314,53.48275862068966,0.9
Limanowski,15.8,13.675,2.125,52.24,4.9
Miechowski,0.0,11.757142857142858,11.757142857142858,52.625,-4.1
Myślenicki,0.0,10.900000000000002,10.900000000000002,50.69565217391305,3.9
Nowosądecki,14.1,13.059999999999999,1.040000000000001,56.62068965517241,4.8
Nowotarski,12.8,13.2,0.3999999999999986,56.96551724137931,2.3
Olkuski,13.4,12.75,0.6500000000000004,56.17391304347826,-1.5
Oświęcimski,11.3,9.6,1.700000000000001,52.592592592592595,0.1
Proszowicki,10.7,12.12,1.42,52.0,-2.2
Suski,9.7,12.4,2.700000000000001,52.333333333333336,0.8
Tarnowski,12.5,14.442857142857141,1.9428571428571413,50.62068965517241,1.9
Tatrzański,13.2,12.8,0.3999999999999986,55.421052631578945,1.5
Wadowicki,10.9,10.799999999999999,0.10000000000000142,54.666666666666664,1.5
Wielicki,9.5,8.8,0.6999999999999993,52.17391304347826,2.6
Białobrzeski,12.5,18.55,6.050000000000001,48.733333333333334,-0.7
Ciechanowski,15.3,17.979999999999997,2.679999999999996,54.38095238095238,-0.3
Garwoliński,14.6,11.76,2.84,56.52173913043478,1.4
Gostyniński,20.7,15.679999999999998,5.020000000000001,59.8235294117647,-1.2
Grodziski,7.8,10.0,2.2,54.476190476190474,3.3
Grójecki,6.5,12.029999999999998,5.529999999999998,52.857142857142854,-0.8
Kozienicki,15.9,14.728571428571428,1.1714285714285726,52.73684210526316,-0.9
Legionowski,14.8,18.8,4.0,50.333333333333336,2.9
Lipski,14.3,18.5,4.199999999999999,53.46666666666667,-4.9
Łosicki,10.1,9.866666666666667,0.2333333333333325,55.93333333333333,-2.7
Makowski,23.4,16.08,7.32,55.294117647058826,-1.4
Miński,11.0,12.66,1.6600000000000001,53.44444444444444,1.9
Mławski,13.2,17.866666666666664,4.666666666666664,55.21052631578947,-2.4
Nowodworski,26.3,15.85,10.450000000000001,49.526315789473685,-0.5
Ostrołęcki,17.0,15.628571428571428,1.3714285714285719,52.857142857142854,1.7
Ostrowski,7.6,12.35,4.75,52.578947368421055,0.9
Otwocki,8.5,9.975,1.4749999999999996,54.47826086956522,0.8
Piaseczyński,7.8,7.5,0.2999999999999998,52.0,3.4
Płocki,18.6,19.633333333333336,1.033333333333335,55.21739130434783,-1.1
Płoński,16.3,18.6,2.3000000000000007,54.61904761904762,-1.9
Pruszkowski,7.5,7.366666666666667,0.13333333333333286,58.0,1.9
Przasnyski,15.1,18.166666666666668,3.066666666666668,53.588235294117645,-0.4
Przysuski,24.5,19.133333333333333,5.366666666666667,52.94117647058823,-2.9
Pułtuski,21.9,17.866666666666664,4.033333333333335,56.705882352941174,-1.1
Radomski,27.3,19.442857142857143,7.857142857142858,55.333333333333336,0.7
Siedlecki,10.5,11.428571428571429,0.9285714285714288,50.666666666666664,-0.4
Sierpecki,22.5,19.259999999999998,3.240000000000002,51.11764705882353,-0.9
Sochaczewski,10.4,15.149999999999999,4.749999999999998,55.857142857142854,0.2
Sokołowski,10.9,10.02,0.8800000000000008,57.705882352941174,-3.1
Szydłowiecki,34.7,22.38,12.320000000000004,51.705882352941174,-1.2
"Warszawski Zachodni",0.0,13.360000000000003,13.360000000000003,53.19047619047619,-100.0
Węgrowski,13.8,11.166666666666666,2.6333333333333346,56.10526315789474,0.5
Wołomiński,15.9,12.675,3.2249999999999996,51.275862068965516,4.1
Wyszkowski,11.1,16.342857142857145,5.2428571428571455,55.0,1.7
Zwoleński,19.1,16.775000000000002,2.3249999999999993,52.733333333333334,-1.9
Żuromiński,20.6,17.55,3.0500000000000007,52.0,-1.8
Żyrardowski,15.6,7.82,7.779999999999999,56.578947368421055,-1.3
Brzeski,18.2,13.325000000000001,4.874999999999998,57.666666666666664,-1.4
Głubczycki,15.8,12.133333333333333,3.666666666666668,52.11764705882353,-4.3
Kędzierzyńsko-Kozielski,12.3,10.916666666666666,1.3833333333333346,53.80952380952381,-100.0
Kluczborski,12.2,9.860000000000001,2.339999999999998,49.473684210526315,-2.1
Krapkowicki,8.4,12.350000000000001,3.950000000000001,52.8421052631579,-0.9
Namysłowski,16.6,11.233333333333333,5.366666666666669,53.705882352941174,-1.7
Nyski,15.6,15.699999999999998,9.999999999999787e-2,55.7037037037037,-3.3
Oleski,8.5,10.8,2.3000000000000007,53.8421052631579,-1.5
Opolski,12.1,13.0625,0.9625000000000004,51.4,-0.4
Prudnicki,16.8,12.84,3.960000000000001,52.64705882352941,-4.7
Strzelecki,8.2,10.285714285714286,2.085714285714287,56.421052631578945,-0.9
Bieszczadzki,18.8,19.2,0.3999999999999986,51.266666666666666,0.9
Brzozowski,21.3,16.06,5.240000000000002,55.0,1.1
Dębicki,12.2,15.8,3.6000000000000014,52.64,1.7
Jarosławski,16.8,16.5,0.3000000000000007,56.36,0.3
Jasielski,15.3,14.680000000000001,0.6199999999999992,52.43478260869565,0.2
Kolbuszowski,14.5,15.133333333333333,0.6333333333333329,55.1578947368421,0.7
Krośnieński,15.8,17.325,1.5249999999999986,53.73913043478261,0.9
Łańcucki,17.7,15.833333333333334,1.8666666666666654,53.578947368421055,1.9
Leski,20.0,16.400000000000002,3.599999999999998,56.93333333333333,0.3
Leżajski,17.8,15.440000000000001,2.3599999999999994,52.68421052631579,1.3
Lubaczowski,14.8,13.275,1.5250000000000004,54.1764705882353,-1.1
Mielecki,11.2,14.299999999999999,3.0999999999999996,52.76,1.3
Niżański,22.4,12.983333333333334,9.416666666666664,51.78947368421053,-0.9
Przemyski,18.4,16.942857142857143,1.4571428571428555,55.63157894736842,1.4
Przeworski,16.3,15.185714285714287,1.1142857142857139,57.714285714285715,-0.1
Ropczycko-Sędziszowski,19.3,14.4,4.9,54.26315789473684,-100.0
Rzeszowski,13.4,18.711111111111112,5.311111111111112,54.96551724137931,1.6
Sanocki,12.0,18.875,6.875,50.57142857142857,1.3
Stalowowolski,12.0,14.433333333333332,2.433333333333332,56.82608695652174,-0.5
Strzyżowski,20.7,16.216666666666665,4.483333333333334,55.421052631578945,-0.1
Tarnobrzeski,12.5,12.15,0.34999999999999964,52.11764705882353,-1.2
Augustowski,16.6,15.728571428571428,0.8714285714285737,53.526315789473685,-2.4
Białostocki,16.1,11.25,4.850000000000001,53.08,-1.6
Bielski,8.7,11.35,2.6500000000000004,55.21052631578947,1.6
Grajewski,20.1,17.900000000000002,2.1999999999999993,49.23529411764706,-0.7
Hajnowski,11.1,11.733333333333334,0.6333333333333346,59.0,-9.0
Kolneński,17.6,19.325,1.7249999999999979,54.470588235294116,-2.6
Łomżyński,11.9,15.940000000000001,4.040000000000001,50.88235294117647,-0.3
Moniecki,11.5,15.920000000000002,4.420000000000002,52.94117647058823,-3.1
Sejneński,15.1,11.8,3.299999999999999,53.93333333333333,-2.2
Siemiatycki,10.4,9.85,0.5500000000000007,53.588235294117645,-6.4
Sokólski,14.9,14.733333333333334,0.16666666666666607,55.63157894736842,-2.7
Suwalski,7.0,18.6,11.600000000000001,47.93333333333333,-0.1
Wysokomazowiecki,7.8,11.26,3.46,56.473684210526315,-2.5
Zambrowski,13.5,11.866666666666667,1.6333333333333329,52.05882352941177,-0.4
Bytowski,20.1,17.912499999999998,2.1875000000000036,51.94736842105263,4.1
Chojnicki,16.9,17.666666666666668,0.7666666666666693,51.95238095238095,2.3
Człuchowski,20.6,18.94,1.6600000000000001,55.11764705882353,2.3
Gdański,8.5,14.760000000000002,6.260000000000002,52.80952380952381,5.4
Kartuski,8.9,14.559999999999999,5.659999999999998,53.95652173913044,7.7
Kościerski,12.7,13.86,1.1600000000000001,53.421052631578945,3.3
Kwidzyński,13.0,15.559999999999999,2.5599999999999987,54.714285714285715,1.3
Lęborski,17.4,15.575000000000001,1.8249999999999975,53.78947368421053,2.1
Malborski,21.2,18.78,2.419999999999998,52.78947368421053,-1.7
Nowodworski,26.3,18.433333333333334,7.866666666666667,54.53333333333333,-0.5
Pucki,13.0,14.1,1.0999999999999996,53.26315789473684,3.5
Słupski,19.2,20.65,1.4499999999999993,53.476190476190474,1.2
Starogardzki,14.9,13.733333333333333,1.1666666666666679,53.28,2.1
Sztumski,22.5,16.53333333333333,5.966666666666669,56.64705882352941,2.4
Tczewski,11.0,15.85,4.85,54.91304347826087,1.6
Wejherowski,14.1,13.1,1.0,53.96551724137931,6.1
Będziński,14.5,13.5,1.0,57.77777777777778,-4.5
Bielski,8.7,10.14,1.4400000000000013,50.74074074074074,1.6
Bieruńsko-Lędziński,0.0,8.25,8.25,53.8235294117647,-100.0
Cieszyński,9.8,9.133333333333333,0.6666666666666679,55.44827586206897,1.4
Częstochowski,18.2,13.02857142857143,5.171428571428569,56.0,-3.0
Gliwicki,9.0,9.860000000000001,0.8600000000000012,53.08695652173913,0.6
Kłobucki,12.4,12.02,0.3800000000000008,51.904761904761905,-1.8
Lubliniecki,11.3,12.16666666666667,0.8666666666666689,50.526315789473685,-0.6
Mikołowski,0.0,8.433333333333332,8.433333333333332,56.57142857142857,1.5
Myszkowski,15.3,13.86,1.4400000000000013,51.10526315789474,-2.3
Pszczyński,5.2,9.933333333333334,4.733333333333333,54.30434782608695,3.7
Raciborski,7.3,11.760000000000002,4.460000000000002,51.69565217391305,-1.7
Rybnicki,11.1,8.966666666666667,2.133333333333333,55.89473684210526,1.9
Tarnogórski,10.4,11.66,1.2599999999999998,53.64,-1.3
Wodzisławski,10.6,9.2,1.4000000000000004,53.44444444444444,-1.0
Zawierciański,14.9,14.500000000000002,0.3999999999999986,52.12,-4.8
Żywiecki,13.5,9.775,3.7249999999999996,52.51851851851852,-0.6
Buski,7.3,13.219999999999999,5.919999999999999,53.31578947368421,-4.2
Jędrzejowski,13.4,13.4,0.0,56.476190476190474,-2.2
Kazimierski,12.3,11.100000000000001,1.1999999999999993,48.8,-6.7
Kielecki,16.9,15.05,1.8499999999999979,51.689655172413794,0.3
Konecki,20.3,20.057142857142853,0.24285714285714732,54.285714285714285,-3.3
Opatowski,19.1,13.785714285714288,5.314285714285713,54.23529411764706,-5.2
Ostrowiecki,18.3,16.349999999999998,1.9500000000000028,56.130434782608695,-4.0
Pińczowski,9.6,12.475,2.875,59.23529411764706,-5.4
Sandomierski,10.9,13.52,2.619999999999999,56.523809523809526,-3.8
Skarżyski,24.7,21.75,2.9499999999999993,53.476190476190474,-4.7
Starachowicki,15.1,22.7,7.6,55.61904761904762,-3.2
Staszowski,10.5,13.52857142857143,3.0285714285714302,51.94736842105263,-2.2
Włoszczowski,12.2,16.26666666666667,4.06666666666667,48.588235294117645,-3.5
Bartoszycki,26.8,24.6,2.1999999999999993,53.68421052631579,-3.0
Braniewski,28.1,25.433333333333337,2.6666666666666643,54.35294117647059,-0.1
Działdowski,22.5,15.97142857142857,6.52857142857143,55.73684210526316,1.1
Elbląski,25.6,23.650000000000002,1.9499999999999993,58.529411764705884,1.0
Ełcki,21.5,17.9,3.6000000000000014,50.95238095238095,0.2
Giżycki,15.4,23.128571428571426,7.728571428571426,58.294117647058826,-0.8
Gołdapski,19.8,17.375,2.4250000000000007,54.266666666666666,1.1
Iławski,8.5,19.616666666666664,11.116666666666664,56.04761904761905,1.2
Kętrzyński,26.9,20.0,6.899999999999999,54.21052631578947,-2.8
Lidzbarski,23.9,23.98,8.000000000000185e-2,51.529411764705884,-2.6
Mrągowski,18.3,22.56,4.259999999999998,53.294117647058826,-0.8
Nidzicki,17.4,18.816666666666666,1.4166666666666679,52.06666666666667,-1.1
Nowomiejski,19.0,16.25,2.75,51.8235294117647,2.1
Olecki,20.0,15.925,4.074999999999999,53.46666666666667,1.5
Olsztyński,19.5,22.27142857142857,2.7714285714285687,54.21739130434783,1.4
Ostródzki,19.9,19.985714285714288,8.571428571428896e-2,56.608695652173914,-0.2
Piski,28.3,18.942857142857143,9.357142857142858,51.23529411764706,-0.6
Szczycieński,22.7,19.266666666666666,3.4333333333333336,50.21052631578947,-0.3
Węgorzewski,27.1,20.7,6.400000000000002,52.46666666666667,0.5
Chodzieski,13.8,11.799999999999999,2.0000000000000018,56.11764705882353,-0.3
Czarnkowsko-Trzcianecki,0.0,12.214285714285714,12.214285714285714,53.42857142857143,-100.0
Gnieźnieński,12.7,13.2,0.5,55.51851851851852,2.0
Gostyński,10.0,8.05,1.9499999999999993,53.78947368421053,1.1
Grodziski,7.8,5.125,2.675,56.94117647058823,3.3
Jarociński,10.8,9.966666666666667,0.8333333333333339,55.94736842105263,1.8
Kaliski,6.8,10.533333333333333,3.7333333333333334,50.95238095238095,0.5
Kępiński,3.6,11.66,8.06,56.88235294117647,1.6
Kolski,13.9,15.483333333333334,1.583333333333334,55.61904761904762,-1.1
Koniński,17.0,12.6,4.4,53.68,1.5
Kościański,6.9,6.616666666666666,0.2833333333333341,53.89473684210526,1.0
Krotoszyński,8.1,10.233333333333333,2.133333333333333,54.26315789473684,1.7
Leszczyński,6.1,11.199999999999998,5.099999999999998,57.94117647058823,3.4
Międzychodzki,7.8,13.25,5.45,55.333333333333336,1.1
Nowotomyski,5.1,9.425,4.325000000000001,53.26315789473684,3.1
Obornicki,9.3,10.225000000000001,0.9250000000000007,53.470588235294116,2.2
Ostrowski,7.6,9.966666666666667,2.366666666666667,53.666666666666664,0.9
Ostrzeszowski,8.7,8.483333333333334,0.216666666666665,59.76470588235294,0.3
Pilski,10.1,16.650000000000002,6.5500000000000025,60.24,0.9
Pleszewski,9.3,11.114285714285716,1.814285714285715,53.73684210526316,-0.9
Poznański,3.6,9.77,6.17,57.37931034482759,4.7
Rawicki,9.1,12.133333333333333,3.033333333333333,53.31578947368421,2.1
Słupecki,14.8,12.925,1.875,49.94117647058823,0.2
Szamotulski,7.5,6.45,1.0499999999999998,58.523809523809526,1.8
Średzki,12.4,8.6,3.8000000000000007,55.64705882352941,2.5
Śremski,7.3,8.74,1.4400000000000004,52.0,1.9
Turecki,8.5,12.56,4.0600000000000005,52.857142857142854,1.0
Wągrowiecki,16.0,12.642857142857142,3.3571428571428577,54.73684210526316,1.8
Wolsztyński,4.9,10.457142857142856,5.557142857142855,50.705882352941174,3.4
Wrzesiński,12.7,10.6,2.0999999999999996,54.526315789473685,0.4
Złotowski,14.4,18.683333333333334,4.283333333333333,59.21052631578947,0.8
Białogardzki,26.3,20.225,6.074999999999999,52.05882352941177,-1.5
Choszczeński,23.7,18.259999999999998,5.440000000000001,56.294117647058826,-0.5
Drawski,21.9,21.416666666666668,0.48333333333333073,60.94117647058823,-0.8
Goleniowski,10.5,19.080000000000002,8.580000000000002,52.68421052631579,0.8
Gryficki,22.1,16.525,5.575000000000003,55.21052631578947,-0.6
Gryfiński,18.7,16.5,2.1999999999999993,53.0,-0.5
Kamieński,20.4,16.3,4.099999999999998,48.88235294117647,-2.0
Kołobrzeski,10.5,23.92,13.420000000000002,55.1578947368421,-0.6
Koszaliński,23.7,20.233333333333334,3.466666666666665,52.0,0.5
Łobeski,24.7,17.5,7.199999999999999,57.0,-1.9
Myśliborski,15.2,18.92,3.7200000000000024,55.26315789473684,-1.1
Policki,11.0,14.6,3.5999999999999996,50.10526315789474,4.2
Pyrzycki,22.6,17.03333333333333,5.56666666666667,53.23529411764706,-0.1
Sławieński,21.4,21.45,5.000000000000071e-2,56.88235294117647,-0.1
Stargardzki,17.2,20.349999999999998,3.1499999999999986,54.69565217391305,0.3
Szczecinecki,23.9,21.400000000000002,2.4999999999999964,53.473684210526315,-0.8
Świdwiński,22.8,21.46,1.3399999999999999,55.64705882352941,-1.9
Wałecki,16.2,18.18,1.9800000000000004,56.294117647058826,-1.3
